A,B,C,D,E,F,G,Target
-2.510222141040413,2.010903035413434,0.7240750507443041,-0.38005365060030677,0.017183850385528075,-0.5275973425790509,-0.0386517688273251,-48.07134603760589
-0.1534498511268846,0.420798888827516,-0.6492886613610113,-0.07653593926840017,-0.3295518779954617,1.1095782415009494,1.1507032746667285,63.80753279929961
-0.5709403994926594,-0.492053012010198,0.029180660677674677,-0.16122346584612657,0.13147742249666883,1.2446945270238519,-1.2715402502782231,76.9227933582963
-0.3162075352628274,0.09112102933352002,-1.2581467281819911,-1.0067330625183881,-2.2628099626907923,1.9059045545294448,0.6915147064321684,120.52897759182528
0.6626783576861647,-1.5179491149467033,0.6739651517100497,1.2849797147621682,-1.316569792887215,0.04482313193228475,-0.9084643375227769,13.06482953684366
0.33521834621737173,-0.16112748668600121,0.23328758155737933,2.024028536379257,0.9245778658628506,-0.16252796467625671,0.943768784799322,-8.061806658966495
-0.22777097912363464,0.10798392072522883,1.0152208918143053,2.6068591631497697,-0.38611277608614164,-1.0188699570667352,-0.9400159321237541,-94.14952755485555
0.0064222698109378164,-0.3700110298821277,-0.08836295920533532,-0.25879606266710237,-0.10960980392583083,0.5462842480036996,-0.4363858905265686,50.18851683726865
-1.5050658569037048,-0.7465633522699111,0.4594750589690091,0.4182150782661971,2.0540955829236434,0.10507597120829498,-1.007962234913638,29.418161660190055
0.879400580053997,-0.890196075956866,-1.9396468151979664,0.4225197440575192,-1.193627213107529,0.1147348742649906,-0.2555653103707719,-0.8163019665715083
-0.6217656875888323,0.03701437749614225,0.244241052860572,-0.4271105487326319,0.003773856555206271,1.132405540709269,-0.09561302341192035,70.3102784243608
0.12876373634843294,-0.9508453344590697,-1.0457172739623284,-0.32326225938749004,1.0068835786822459,-0.5009912697304171,0.6882409508253399,-51.47667169208157
-0.9584493812548077,0.14171179031750872,-2.4213797518772786,0.9347177458284922,-0.7312609733270449,1.0092949557798092,-0.5750581961873702,70.20060123872321
-0.5668133178023392,1.2227117928319309,0.9154029704849369,-1.66871386234613,-0.6537420298069675,-0.5224147283775092,0.8109137726156964,-16.15231412863467
-0.841734068994101,-0.1020382008184647,-0.9772688616230066,0.5748264844618621,-0.6304985142467532,0.159036264731735,-0.44279093792784774,-4.6695962825927175
-0.5041286736516637,-0.8407718898986251,0.23817130613962828,0.22063080430716323,1.889278795503996,-0.9289264824607304,-0.07285768884105508,-68.69079401518138
-1.227162998703048,1.0108276976651238,-0.7558424580412537,0.3762049997251888,-1.4227062437566944,-0.14023994946474372,0.3161049936893784,-9.967729986691836
0.08416823018569615,-1.8363597837703973,-0.26864575330974255,-0.43277388358838864,0.479827035366833,-0.6498268854974364,0.01282864354368512,-43.20512822540351
0.9948686937879384,-0.012365938242364536,-1.3369779581405543,-0.32832094269055984,-0.14963594425179252,-1.315438265887262,-0.5338446438149185,-72.3793872199691
0.20498914730890982,1.375179057607244,-0.9344853483095023,1.873576393897136,-0.33632037182952107,2.213277918011304,0.1489427962412884,140.7569500608856
0.21981285306286258,1.822683773226184,-0.46619795034685974,1.28346882899372,-1.6572079385712764,0.6968881420523753,0.9470577416583126,40.80148376277006
0.1349742885508641,-0.7549965181264495,-0.5409121110098064,1.2528109453836513,-0.962500002933258,0.3528080003331323,-1.4579110681693277,27.762756183974105
1.1010743868931026,2.6853053088358845,-0.8037326229232822,0.4266948423043742,-1.1689245018219347,0.12606571784049764,2.587830497760499,27.605651205681177
1.6939579396179882,0.6200135746549539,0.1509413542027429,0.4173783621434519,0.9046884029535909,-0.5519570147842944,0.31926752079566106,-29.214298193296337
0.40475085899636126,1.2431920191448558,-0.5493757686067274,-1.3929816176751906,-1.0532451601338715,-0.39571611087514297,-0.6976911440462046,-24.026580518415916
-0.692420979873856,0.7600559636896026,-1.5047203740310022,0.08243975293450329,-0.08310557262869477,-0.42930222451725997,-1.4063174636718339,-23.977133026644843
-1.731324578876315,0.05762276315959555,1.3252636031273886,-0.24655360757598987,0.2868638428193504,-2.011981365705703,-0.4989787430558854,-139.16614017874406
1.1565816515942398,-0.1435815887121344,1.3576196330501393,0.4185145591570548,-1.2451505759600856,-1.2774366038453426,1.2696132625998429,-97.39779843331931
1.817368329781848,-1.2594627649143568,0.8418566293964815,-1.0023876446164846,0.9275915211742136,-1.2055286046107376,-0.6269837737716375,-65.68437892869296
0.7385660392020614,1.406232359262553,-0.6328075992221822,0.44230215613534063,1.3879655839733676,0.5985950914443922,-0.5913493797982777,35.808206121623876
-0.11853423402886418,-0.5554003994423388,-0.7203883588004716,-0.7099191329520645,0.8998294961329573,-0.2812936526695694,-0.5142689715706409,-29.67574239580329
-0.41145650976648185,0.0630776754292401,-1.5730085426495004,-1.6964581544464707,-1.1328828133542732,-1.0758585618378667,0.611106095446024,-79.53876496498003
-0.3190080304728533,0.009813740396404322,-1.6539595596163144,1.1433042743300137,2.8241670094027294,-1.1941586560913167,-1.4317296965247415,-69.36008113410227
0.021222650834258405,0.4449683153761758,1.3967601773984912,0.031063426398931438,0.07758538948639096,0.03277363755578143,-0.9345938948984711,-11.441338438449055
0.9239826791201501,-0.940977261282717,0.5844887886474618,-1.3882924314848524,-1.768263509501486,0.25014771603535624,-0.5504882602676295,26.079165287693066
0.37976763604089603,-0.7097889922335351,-0.6143231440962944,0.9788895585567792,-0.31030770538490365,1.2376537575119981,-0.9680457585102453,76.48757047342434
-0.02181879686992613,-2.26554779163971,1.1691180434137616,1.1137375141386876,0.48103681309431556,-0.14053052784437825,0.12621846762010605,-13.096504626016756
-0.8157060480993442,1.6737437539834248,-0.48877704491340684,1.4663118029178595,0.3354213204803695,-0.2434810696329004,-0.9748843046390414,-27.593519104658867
-0.9533004704344341,1.339396122439157,0.16069560865691823,0.26098385001607055,-0.8809525834765903,0.14165790312128204,0.15746924233453652,20.133620829134898
1.3297943652050759,-0.4351387479620344,1.6772005099660963,-1.314878664404412,-0.8065198324565613,-0.9910911353316136,-1.6755804496240945,-55.2059458930907
0.5198290026710267,-2.147132099966032,-0.8168615002149581,0.9983045685783835,0.12809888435898667,0.2167912776044933,-0.6845856191413306,17.38452695755524
-0.9194242342338032,0.8135172173696698,-0.3220615162056756,-1.2308643164339552,-0.7832532923362371,0.4735924306351816,1.5499344050175394,33.2703190710455
0.8600850677428203,0.9478207764124668,-0.18140603471718997,-1.3830178087444738,-0.836187114538325,0.5553796561497687,0.3796100564144805,35.061395937003304
-1.3161199537199544,1.590782651043358,-0.5666755899366115,0.036835808867874534,-0.1708440037967807,1.2274040173479215,0.07431289044895895,73.06743345365773
2.116012056830995,-1.5184156988286825,-0.2451724218513857,0.04621160367091715,-1.9232162862097522,1.1747618002330382,-1.431188333235752,70.17907798155393
1.2223934376505747,-0.574752983207413,2.519332791243617,-0.8345405524327041,0.7667182826202803,0.7328649768192781,1.6209327853331168,65.02674799986734
0.35566987283862367,2.198837038261284,1.238283210855647,0.34335534838630294,-0.09514981659883062,-1.258870556370253,0.8306556912954083,-90.67287789745414
-1.9416940474929452,0.4155379938370026,-0.9543797233026288,1.0355650677774098,-1.0869136949167124,0.617838218879222,-0.8606491319147301,45.875417445176346
-1.010225929052133,-0.5501448983483982,1.09223944190075,0.16392595343337207,-1.16323982875029,0.6746715356076624,1.4466861694873017,39.49254677991677
0.5059153880005607,0.6659995470213681,0.9813097574429632,0.10326850438008114,0.5838458300825154,-0.2919785595855003,-0.5549327160031743,-7.436622296457163
0.18714748687733387,0.13342263450928954,0.30118695807776713,-1.2003642056425943,1.3841401240464637,2.0139300303898144,-0.24565335212553394,154.50942284525323
-1.2233070477865036,-0.8845889468094964,2.412376653923846,-0.11621726325138722,-0.27813433828981726,0.11416908348812836,-0.5139962783283388,3.453759603836981
-0.30320108632854215,0.1479956095400277,-0.11970573304069894,0.5188345452809907,-1.182520022227632,-1.6029239131909896,-0.14134320547470453,-121.905621633113
1.3458750031777167,0.16696762333416318,0.5888319515419477,1.460680332129137,0.7859740988654604,-1.4824765153636426,0.6184623923882185,-114.63326037802327
1.512126142376654,1.5246767428475672,-0.22511256068511618,-0.0052265974628201255,1.6736906973213392,0.3259636053279932,-0.9461535811296805,22.812176874807516
0.12194697347162145,-1.700064946917969,0.6425498446805906,0.18423808059768376,-1.180435019885239,-0.8164937557141936,0.11854589159173604,-56.808622724951
-0.652014123856577,1.005731653060738,0.630305916457426,-0.08362968483892229,1.6964519799007398,0.046885859018390895,-1.3333795960353827,4.290041434592743
-0.8735354123833502,-1.0461440007576739,-1.040610679884507,-1.8459744547432604,-1.2008465937956947,-1.4676545636611737,0.7299211969049114,-103.84858059145624
0.902491655557847,0.37835396935272786,1.3773665787811513,1.7135297293402796,0.3878273420089586,0.888838819539992,0.9525905079520448,69.29093081572401
1.9920944074974534,-0.347524942518858,0.697238046390313,-1.1565552170673363,-0.5775342640192128,2.035531456719595,-0.13111133868048266,138.0679936810439
0.006118664141802973,-1.3034724287815804,1.506167130884461,0.33776031993531075,0.4844842391297401,-0.751856743969934,0.3195007664155189,-46.62769418842714
-1.2244022070472718,-0.3712573706703938,-2.1564453770050327,0.981149715570353,-0.6484692000191374,-0.2758957214401739,0.5665409870816561,-30.530948149523244
0.06868070965053837,-0.5347722560578038,-1.862863586451236,-0.48495554487761494,0.8258526698277096,0.15709865064383013,-0.5439100535132576,18.40186557810316
0.018093481560502625,-0.9877670867744672,1.321442740235342,0.8447411111234174,-1.1646102737259711,1.2432291429623945,0.149917703057852,85.7474853858519
-1.2047884208037478,-1.9287965526766615,-0.34501572027673644,0.9630827821766339,-0.5316105926286702,-0.9156429732353404,0.5027250604054202,-63.45497199423483
-0.8432465953161917,0.5514853760404675,0.12320480678448567,0.043602446372453724,-0.1758858124323366,-0.24606248812994858,2.1709427174978138,-13.328826279510182
-1.428067176105445,0.26086617472197593,1.073118026799375,0.7998872897059834,0.45303965657205897,-0.425924599317566,-0.9080669707599653,-33.77059615169995
-1.3093939454332773,0.6031960730586848,0.5198829317679478,-1.4886726837818571,0.34752549402671107,-1.1401971977561183,-0.9079917421781208,-87.69303091452312
-0.33257937984987496,-1.4069774621039888,-0.22800572680971787,0.40226807720129804,2.498430483721495,-0.8860402469783771,0.7031401972360493,-59.20068754428467
0.49968511030293383,0.4822489526806572,0.7426824183597224,-1.2376624223272978,0.07595526791608741,0.23940450053537707,0.4720022709192744,11.069848706397975
-0.7028328129354411,-0.8857356006337547,1.0325388983011217,-0.26281684252611515,0.18964795487489794,0.05171788481318731,-0.0942438435247516,2.859960070499991
-0.12614154987731818,0.49294981046696934,-0.18759882127683974,-0.32542127137283106,-0.9354354054587067,-0.60596298394751,0.32667092154216776,-27.748282414053318
-1.1202671506469604,-0.193849134422538,0.9467504391358753,1.6490004322095015,0.3680649377469412,0.032928366756948886,-1.1029144697652733,-22.323630144553988
-0.1801653737290823,0.11412607435910055,-0.22633441639067606,-0.503558125412706,0.3475987709747856,-0.3052382722524012,-0.2020869064379293,-12.854654274066352
2.202013924659616,0.0019768447558107757,-0.41643843324802554,1.5328733556363119,0.10957158007785811,1.2184802148716865,-0.3560920486190552,91.31075159072849
1.167217733304373,0.7654021560133495,0.8011817639881827,1.0734127024104452,-0.6849871791437476,0.10163005353342468,1.5884471762401118,-1.1428007687310533
-0.8189524449737209,2.475313800936102,0.017855301482174405,0.8241523634556386,0.9944102812176302,-1.1488401196158635,0.7034935227111718,-71.95923536650754
1.2074257491566482,-0.8511147868343866,0.8792639051665606,-1.2222257195919537,-0.6936964924644041,-0.4167916511383418,-0.35654242864278574,-30.29715886137893
-0.2727235697476705,0.6962063648134184,-0.23093453020867796,1.8489560949453452,-0.05429486651781221,-0.24574306408594432,-2.6968866429415717,-20.178157808545222
-1.742082457705964,0.05469486537462616,-0.49705248683568226,0.4414197598929505,-0.25876441187237875,-0.08081557316355767,-0.4552205808827054,-9.557949032791456
1.6130807834767864,0.5112357322611427,-0.10330278363940919,-0.8957046005985632,0.8962785583732785,-0.6355572973670537,0.7306027791124243,-57.47473781884844
-0.6247725827776154,0.24107607880329518,0.263819085679341,-0.18707426992272058,-0.8535662847026064,-1.456857628248038,0.47900262409198874,-93.04236108404776
-1.071019562531488,-0.8791531990935461,-0.7961315055429548,-0.1350446018627742,0.30096837664241116,0.8713536757310174,-0.142285692445148,61.38605916277347
0.6549797939138383,-0.9703483494136004,-0.07750118878771532,-1.4904659940538516,-2.216877677335556,-0.8045426146940825,1.67818537889891,-53.33803833587467
1.2327842721366802,-0.0016773171336001585,-0.23800619073045068,1.3143461137165238,-0.6597246707344391,2.253935916294241,0.7689718918985177,140.8641431265529
-0.592063672282482,-0.9281318938497849,-1.4138312917103495,1.5510997991969353,0.3560404439880864,1.8086630283267988,1.0673547099161793,117.19833140755243
-0.3848004198303633,0.17544034458033667,0.2549438414237493,-0.12989461095120813,-0.11621337715559991,0.2016662474867759,2.4432025238474013,9.83569157407124
0.062252459435203036,0.11403388844441066,1.229381793803145,1.4240890967804762,0.09236656144518392,0.840368820426056,0.6889693363380698,56.56924943252505
-0.6172845692552189,1.087726751338853,-1.0110371300457306,0.33429996375100834,0.9565494617872686,1.1349242815991982,-0.6189834508861229,81.13123341741345
-0.001612672394508496,-0.27384163031262815,0.7079133390535047,-1.1556415146228087,0.843184219245011,0.24543762257878912,-0.2384908570507993,25.31719269996426
1.8847395547871757,0.24756928138853604,1.2494188497398657,-0.7986140101436061,0.22727741267959795,-1.8788519511582686,0.6010135264946271,-133.40221259045111
1.1209670236143776,-1.4155240669137066,0.008857703668895378,0.9778722722111376,0.9758233372885634,-0.9414031690020248,0.8055747028061735,-51.860995671707144
0.7770392663683057,1.5013625048202333,-0.8558815063776325,0.6142169154838291,-0.04710170789354604,0.211458945051747,-2.815810494477294,13.371111668000438
1.0703518353637607,-1.1958164369040705,-1.7423692262512493,2.40462449207247,-0.5979493450178113,-0.10004103773060016,-2.820266503429235,0.6038830815328433
1.3131697870913475,0.28668481987434286,-0.19802721959740235,-1.2745102093049272,0.9452143122503819,-0.327368690943752,1.4047908419597586,-32.91522877587373
0.7118273685976673,-0.5725605925532729,0.38069653022978056,-0.03237278638454491,-0.4062162565808649,1.3607298466423299,-0.5260876875400664,81.93857069694837
-0.43578972962363594,1.342180131244854,-0.04460653218300141,-1.934087745459577,-0.47783985070379115,0.6872384503952884,-0.8414495141290085,34.877410705728124
-0.7631063534454757,0.1028142431550689,-1.0866361888852818,0.6490933843875007,-0.39280101688114194,2.3016748520507746,1.0049302940678833,164.4787430566135
-0.6099027069492022,0.7862982309002783,-0.7726733906604571,0.6400560810329173,0.04042893983346719,-0.8139717958905116,-1.4456102007765625,-53.78120839247292
-1.0296962396330605,0.7497454754383477,-0.0412596526500604,-2.0149012325066082,-0.004072837121435025,0.6418941228586382,-0.48401712362208477,38.0104966469636
0.6621306745210467,-1.9520877995225019,2.1330333746562666,-0.15178509503558332,-1.237815498826849,0.11351734525124804,1.586016816145352,-11.152588946769127
-0.8656465445783166,0.5136373890002042,0.8897490428140682,0.26402244899635335,-0.20017563679851152,-0.30150933970012783,1.7264563718786883,-9.118604538633525
0.5022035512080119,0.5396118986536598,0.5563076234483254,-1.9586045972394874,0.11091107340960563,0.21989662625103087,0.7523933811268934,1.6872908413389371
0.07333674477813668,-0.36234755754610226,0.4939773822056448,0.7418222943901266,0.9671781224389495,0.13965368956535082,0.9687698956813533,21.7652517012131
2.098221474546747,1.9422455947562995,-0.10697146985848006,-1.7472216669652556,0.5911361179239325,0.4573242810867655,-0.13808233466148176,32.03531002509746
-0.6762999112347031,-0.3746623090721766,0.36668677385507503,1.1248063066978762,0.7646791754352351,0.7059574073074546,-2.5169955522115175,46.0648836297
0.19358991136754436,-0.10322175293249623,0.3904648499288896,0.26536234939962844,-0.13737178839939665,0.26256132900192497,0.8508979621679722,14.526478908168775
1.0508170608367033,0.9082795597829884,-0.046862811862824864,0.2894478146973825,-0.2906110847249148,-1.6428105807866191,1.920061679566557,-123.7437156266474
0.21430023205374768,-0.35475181962885,-2.013998321584507,-0.9317085941996222,1.7113005153104637,-0.8367556911025861,-1.4080813100245035,-58.4219471362014
-0.356756485766788,-1.4510913607849394,-0.8945698475865421,1.2352297779931256,-1.1019098449744804,0.06627506608256131,0.693013719684713,6.883619170639664
0.8645158657686794,-1.9126784014656564,0.33073003509746257,1.3230092687080401,-0.828067193225987,0.6638931260961353,0.3989371941674486,52.18199079517724
1.8338247289999745,0.794544798213313,-1.662027378010535,0.5064103413791373,0.5195028141934261,-1.0254698443982604,0.4995007969689037,-67.21933293052933
0.22327083592026087,0.1353383478922909,-1.0921212003485672,0.9944473755089074,-0.5460417988167212,-0.6724855960063362,-1.7422216926352752,-40.740170434473725
1.6839933375190708,-1.6121823506586768,0.1024784820330321,-1.5519730122481623,0.36842980843476897,1.365058321512224,-0.18358228949315925,91.16453746654314
2.5083062730565633,2.426178003841775,-0.3306586623763318,0.3683520038409712,1.4939281436421976,-0.6270278518303946,1.8068588841465116,-49.21529738466041
1.3055827158105235,1.7347627931235772,-2.336069605021263,-1.0704682430200712,-0.2619450064243539,-0.07875288624464047,-0.7133109002802115,-2.561697388593077
-0.5493833839499502,-0.0967494053303549,0.5033287738455666,-0.4284217300000358,-0.6799666949320253,0.20935433018761473,-0.7395105712940526,21.180605455825813
0.9005330773315916,-1.1536922813398585,0.6813623265753054,0.7547332980678092,-0.40179502694163366,-0.5955349351838592,1.6994359830087096,-42.24673923229311
-0.4263575962055433,0.9192289345752035,-1.4382779783173667,-0.668144085538994,0.11327041053776446,-0.7517910500951843,1.1484457091967548,-65.44095753920043
-0.9907135213880943,-0.2903718440159333,-1.3412098118670472,0.7711919053297392,0.5179733762901656,1.2249814080558845,-1.1491989346880624,57.80812283479652
1.3762319706355726,-1.7782027275658474,0.5339807974186639,-0.2368520491221783,-0.4055033665540877,0.3510912916767348,-0.22078914979205405,31.345879971441235
0.02108763563267661,-0.8799699395302623,0.8058800890068776,0.14559750682566203,0.7914083074850622,-1.4665115847458894,-1.5059339950067847,-100.04991519070428
-0.8120248745538271,1.7724365432959026,-0.2097021062955529,-1.3767888249571572,-0.6184543903794149,0.423553396035471,-0.6581277255566853,27.710059240467594
-0.31856666806083256,0.6633830488473854,-1.0771668261585279,0.01877772338794696,1.0696916817396078,-1.40721109950419,-0.034313330749808996,-105.90295824910784
0.03855516878431771,0.6036457389607386,-0.16841971202888115,1.3746112675765545,-0.24672442411444054,1.0852222636616315,-0.4836586374375685,77.95150143844114
0.5978796872965533,-0.5188102821748805,-1.0032080198636522,0.25438047962635973,-0.0290264061605871,2.0392020447224484,0.9658316468581304,151.22421464583704
-0.25028439077208625,-0.5253600037300187,0.5352102851436686,-1.2309981875052616,0.23273655767532012,-0.04723481656308301,1.0355390177754167,-8.323835933288679
1.2514375595954574,-1.3645289830360323,1.1016746785499627,-1.5921323341379825,-0.7599945282347824,2.06447631679795,2.0319510246210855,141.24846306370034
1.0135261350909857,-0.12523471471530392,0.5821669967373478,-0.9783929401273533,-2.125453597944143,1.3097571658740361,-0.34418905182977283,79.50515027916049
1.146030144142065,1.6296421311127987,-1.5304614097433769,-0.3726755839519746,1.558789184496894,0.23184209213484805,-0.7773714848459066,13.268577366818104
0.10280328501992952,0.6320793835314138,0.6093508955780412,0.6683933705907869,-0.4380673661304643,0.692499714304585,-0.8913596807520631,48.54525498012938
0.8041346419162541,-1.5903009014295166,-0.13621858546750398,0.32464790491986023,1.101345039542963,-0.3271153430915307,1.5646802578384538,-23.21464344463152
-0.08214304557286504,0.22032329169091802,1.6546683158667064,-0.3870842444749391,0.10080387045977413,-0.6625171463067404,1.8146491673230778,-45.671796806158746
0.7828737349485725,0.44477380783159476,0.5507975722736632,-0.8256536828021421,0.4080528468367557,0.21273977585766032,-0.43112556957509907,4.24789368974945
0.10070321403397768,-1.3452324520998302,0.2585749007371417,1.6164255574900401,0.8428026912605329,-1.3351466116608586,-2.3038449694880216,-86.79884955902621
-0.15222325467982392,1.0158261447343475,-1.9344330876171902,1.0079559018020081,-0.36048522670720456,-0.27230575099041127,2.050940379798099,-10.316960210416122
0.46543309008077954,-0.676345992474177,-1.6115656223375108,-1.3680479592177142,0.7320142722401903,0.7900325675403224,0.6654187002964168,55.95978782275724
-0.150614014629933,-1.2735855485965992,0.30989477938063453,-0.41462690057186313,-1.128062554807694,-0.5035696189077175,-0.7661208306106709,-42.646317753801306
0.8520537818100243,0.9091293525995522,1.1663397115612522,1.2162938850972826,-0.1715091588912414,-0.7367309875168898,-1.172206617855613,-57.8973116097312
-0.004348486627184031,1.2305450052085505,0.17732836314114375,0.24100313766236015,0.6115216692398487,-0.3113366534471879,-0.002981399838699799,-37.35784549729924
-1.7461146325894545,-0.6726458449635592,-0.7817391430916868,-1.262842522164318,1.171169662628841,0.9004289895454238,-1.4143477401400193,56.634733802717534
0.06752820468792384,-1.1509935774223028,0.11092258970986608,0.37569801834567196,-0.5443827245251827,-0.22577630048653566,-1.4247481862134568,-5.300994535473574
0.6937061125361853,-0.28370672836473176,0.6928152103009226,1.1904749851934822,-0.790017096815208,0.7265116223360603,1.5844943751570586,41.074607345438224
-0.23576473702535808,0.7464972032643885,-0.8574579097060389,-1.680897285644227,-0.8424737935365935,0.45852566599624855,-1.2455974395363607,34.103558755055275
0.28305316225865373,-0.8024300398648369,0.019599616577628293,0.5789286485712348,-0.041337204809170254,1.1196877785533812,-0.33931118713815905,84.58743330631384
0.05389734703320638,0.6823387820596591,0.6322163140318503,0.9465770035733866,0.5574085568511856,0.13998209632135372,-1.326262161949157,8.698184117745722
0.21236205380807743,0.5269285310410652,-0.42981192283138003,0.10080885425937298,-0.05162542410916941,0.24672821128627265,-0.28261239000863825,17.80162461466362
-0.22747625995340778,0.000682818957482628,2.049812095785926,0.7821300015314592,-0.7191094514491859,0.3361449630262288,-0.8239354869719996,10.599167208332625
-0.467738683858582,-0.301579807791105,-1.28950006972398,0.32864402580480856,1.0185374276503947,0.8201435941230599,-0.7982060763581541,70.21944028577317
-1.2284873178523772,0.6366699411613376,0.307815013556337,1.1520223028453769,2.017370472395671,1.0832711990364863,-1.5194191463376807,62.454395570399676
0.9496414986165338,0.8519290707908426,-0.007674063684503472,0.9148677980978497,0.6776371019248881,0.24523584789423636,-1.715093347182539,1.8434480688735029
-0.4977451422811719,-0.4718446211555048,0.22303025758513412,0.2775539701598618,-0.05091773033921787,0.9680227066762607,-1.3088438420029984,71.72142694206907
-0.6119130526418207,0.45583767838814,-0.34072077153208186,-0.5560525574794034,2.448812305740227,-1.0399681516170514,0.5951573238847284,-62.71887208499167
-0.00836078727145676,0.4788475732177351,0.056706648839265496,-0.027214132377857005,0.5849534930864443,-1.681376891715264,0.9758368916238178,-111.14303101429238
0.08726833879680854,-0.4714542131582016,0.025881762194046202,0.24645662694886805,-0.21678781789535964,-1.2990890349254696,-0.3979230108074238,-86.41259786030807
0.8719633817672413,0.7771887376728707,-1.3167692510055098,1.0626974013331458,0.5994875235681804,0.1360492341914411,-1.245068253983848,24.14800529546509
1.1113561841730932,0.5252009660156798,-1.2670019761212727,-0.1565985659168632,1.074741250220838,-0.6078422064264841,1.015646732999715,-45.1966539597056
-2.072135116096487,0.3852126522593542,-0.7019572982951219,1.1206857064225952,-0.5632097340426203,0.9765065890631646,-0.20493247424160788,52.44212026323159
1.4202710852674623,-1.1301166323689484,1.1181685483739747,-0.2253481337130077,-0.32252211910705675,-0.9176159891063321,0.18706893797659985,-54.282495035324835
-0.09294420661358828,-0.7316317389085281,0.18641616974404632,1.8904406851557827,1.1168337755299542,-0.6113852473886282,-0.23950192202174977,-43.42550012522522
-1.3620433708547575,1.9262858548553932,0.06078537250130285,0.08127716759106869,-0.009159038534655271,-0.3207838618519991,-0.6838489004995763,-20.084022918234133
-0.514091339179963,0.9923547312467885,-0.7164585163612808,0.30203932308916087,0.09403539871510253,-0.606868016044455,-1.0643307126037362,-46.56108393235791
-0.5867447607300117,0.014381996244265737,0.6193492954346985,0.1902109593428422,0.1834542264722327,1.3617609133402233,0.07673285939295683,96.1936223716358
-0.36702241863162666,1.1111452152044625,-0.6438720111083527,0.3901926106054028,0.40142965936746206,-1.0055559711837476,-3.0825621751432375,-68.14028404978112
-0.7159672231839423,1.3493239278107392,-0.2731321437192525,1.5380162818616334,-0.23945509376558377,-0.6075209099207104,0.08504586020018182,-49.308805952673474
1.0317619044996247,0.38595673625863275,-0.037741796208600506,-0.5900566735280575,-1.609287086687434,-1.1705149301289088,0.5106788831660388,-83.0600766817345
-1.20430893253951,-1.3537827607914814,2.0476519038968495,0.6249394903158797,-0.5710465778743417,3.9423310108066856,0.4230799603243528,280.85372356063755
-0.6092993945063785,2.3104592747303716,-1.447466417273949,-1.1401611393658972,-0.029943447057749532,-0.8561078403939216,1.3162552162551524,-56.115239475682955
-1.5321824160814554,0.08124707623980247,0.5115256721178874,-0.5493205302832531,-0.25042721743676133,-0.19678183338273603,0.015983766722198454,-0.755163003746679
0.08196920466383607,0.24872985329914998,-0.33625695395822275,0.5767924879259563,1.3209921885493194,0.795630872768148,1.4268438196157025,65.78208893117022
1.5447973463842604,-2.670167933371547,1.138638949687134,1.552282909376714,0.06985979698176144,0.6960423134078911,1.9478909798017614,46.93670820329853
-0.26113733542062817,0.6135361772832246,0.899571013885143,-1.1423820250394405,-0.764807840148591,0.910667087786442,-0.35352099488117117,72.75494772649753
-0.9933545184333761,0.8050822384378519,0.757872361932744,-0.37854285375546254,0.36818319700727326,-0.68234442589306,-0.9892623693210745,-29.53118287162063
-1.3081215769724863,0.930085804791365,0.05351465257966726,0.23201308840802834,1.553279187692493,0.14214801253004053,-0.7537774585576116,21.65041361260903
1.4446039833597262,-1.9805719675604068,-0.22888420888771063,-1.054985646936872,-1.8923568245062732,-0.5772878506026698,-0.5013673155655366,-34.80704615496991
0.7406739143357246,-0.15757260122303976,0.7921384263621614,-0.22167347212510063,-0.5452737255812189,-0.9588038543707613,0.5241070031833391,-54.84978136628648
-1.0795327037799556,-0.23033953910050364,-2.404518384606314,-1.1758802046045926,0.08891135796489937,-0.11357174210163236,-0.040139005986954676,-3.3482188253843175
0.5069555354034934,0.5338376997480403,1.3797352110865708,-1.3803483209774585,-1.4497484508554535,-1.4629282073910133,0.28474656055374403,-78.92240668779513
1.2248547613625302,-0.22772900753414077,0.8132874560169007,2.032870644182767,1.1881190566564999,-1.392370782310297,0.7696820187432052,-83.44244490441079
-0.5701124162181384,0.029134890420073334,0.1833680033318635,1.0943947849462095,1.4009147761692962,1.0827097735429156,-1.7422589694800203,69.0715041887144
-0.31822756475115965,-0.23901221118687904,-1.4231031108824657,0.5762513920221156,0.26205818255743474,-1.7433552713511733,-0.2758983942588769,-111.43564225317823
-0.024367842495843037,0.02810390390210318,-0.9335752517003891,0.33243691115494084,0.7519042266531333,-0.3613353866915454,2.17920511190877,-18.727434083874613
-1.121751102855888,0.5016850451687882,1.0287689914234805,0.2483251425158822,0.06807226924862103,0.8891538247878059,-0.7668640380045524,59.31029524762408
-0.3054172200310214,-0.44705443596606326,0.018382032771019827,-0.11882084272908042,0.7607447616353589,0.09280454605642857,1.418396868514863,-9.442965597026383
-1.1983921249520453,-0.009182353385138937,0.19839351717748668,-0.5177574472222197,0.21030304022199536,0.22328091325537056,1.0841982440435427,16.08631459648238
0.41768075223940065,1.2838168598535613,0.3231854824582059,1.2949855848169558,0.3873714806329899,0.8500793324175533,0.10744437434089255,58.46095804056843
0.31982306261406573,1.2931480750212714,-0.5234524298344567,0.26386602090294525,0.9112622830378235,1.2409655987385322,1.538847290469344,98.22952701075748
0.3652903274589056,-1.3717614152878692,1.0054110154824312,1.3658322887898744,1.3266216394999415,0.04149608622286022,-1.203657625911923,3.2720587520170463
