A,B,C,Target
0.04693629841522772,-0.5561645694219997,0.14876073333569612,-16.66322837847408
-2.7452995536723845,0.4050353858557128,-0.8455521763546138,-102.11033593568847
0.29612027706457605,0.26105527217988933,0.00511345664246089,19.18794503050595
2.5460545359427917,1.7123046874375993,-0.5225209294096369,105.23946379238836
-0.2655926332624114,0.6844504776364279,-0.4211988166129132,-2.8338881824325597
-1.5722305440781297,-0.30746090001514215,0.3899455993834367,-64.71240216433188
0.05252636821531626,-0.7559507066919204,0.3604416762927729,9.57715800576377
1.2972975339255457,-0.07937614002031229,0.21446326746755132,35.75762130014595
0.6197387847028687,-1.911316891662504,0.09297924652940966,34.06580279085187
-0.15201890563269788,2.2999691243864735,-1.4413417457153697,-29.077037704390104
-1.3117366922451246,-0.586285049552152,0.6254760003040509,-53.216228050881796
0.07685188295876821,-0.22485598180807856,-0.6500025808234597,5.623520631040725
0.007560180394133265,0.9429386198972337,0.18125394834505026,9.469649306710634
-0.18770160587403686,-1.03873443416267,0.007350674919699149,2.4563339568825766
-0.3733684250030844,-0.5001978170959958,-0.16985235767773066,-9.984595159686071
0.5069763458281417,1.1138623979822204,-2.799964302593586,20.40550574489181
1.6614701657280182,0.020886488295961788,0.23070090571868349,72.57203919887327
-0.1592017115866396,1.0129428846697812,-0.1795298339759204,-10.217554366774225
-0.7641867866378464,0.8761739316930753,-0.7094311573284758,-37.1621209453066
1.5061472407749465,-0.43884999047817147,-1.139061507616351,57.24957852291318
0.26256132900192497,0.19358991136754436,0.8508979621679722,1.5856495960306276
0.41644603810145264,-0.05390484900573916,-0.9823035803773146,10.10873406407583
0.20479787728191723,0.4091409227759939,1.4148406628255548,19.261162249514
-0.2523534819908905,0.5837114198239499,0.7404212140477514,-6.938934148893743
1.368079350488601,0.125901388394959,0.851124098380238,51.978472692594714
0.1996104184027828,1.0941795475214755,0.4790031433927589,11.737502334542906
-0.09287450139305273,-1.2715485208922839,-1.1530843317397823,-8.733558128142073
1.524517181115903,-0.44494639089525284,1.6010743061643926,75.33474972325338
-0.17909328501615626,0.3958197810959231,0.6928557558178116,-0.12669557763155836
0.07386343441088038,1.193586535476262,-1.3404886413664368,2.665043787862255
-0.6401544568346118,1.4837439102037069,-0.7348108975341908,-27.685995920467963
-0.9331190886861417,0.6734727961582307,-0.24691832748945464,-38.31835122840747
-0.3997705114430575,0.15714578370253451,-0.0022381164741810933,-7.710905641918195
0.38837572923016833,-0.09482423128087224,-0.514782674914742,17.583080918739814
0.37085189271099683,-2.035902570104776,-0.5427989717169651,34.9259014333355
0.44489589500988425,0.8507193944606469,0.8918630221607488,15.89359883440949
0.2553281717450444,-0.8483665364230907,-0.5833429328784879,20.685882529955148
-1.4387201010568695,-0.2252626424913536,-2.3784316598733284,-52.3122728898917
-0.6540756831274238,-1.830632896856457,0.5112025995249807,-14.057982196551794
0.4202685290565615,1.3049626887904189,0.6069426083866378,17.523315882645555
1.535121739812652,1.3101948560543004,0.864584791751771,58.684382388569226
-0.15914947153772793,-0.7163942937007461,-0.6389850540666776,-1.1554310217086865
-1.2284438312657626,-2.0755880090785332,-0.08606969279089306,-33.825782636051954
0.5583269125217224,0.0760053914124115,0.5387559924463692,9.496121709829348
0.19484234027013805,-1.0196953197088567,0.2063617713254507,7.6234084371728095
0.1936700183481687,0.6422782566710317,-0.5456141563287527,4.911395013225464
-1.0257526836402773,1.1008213984226052,1.0613709648731335,-24.88716262387249
-2.914255989816941,0.5232231857370332,-1.2203206899439758,-117.37067552000704
-1.165974185680461,0.10269051674858726,0.24784628190182476,-44.876844269173525
2.5733598032498604,0.05921843401448826,0.013929291912946203,82.4061805954462
-0.6865387531537689,1.1633760551635501,1.0687923213942923,-38.93498594166068
-1.262769775698564,-0.7758748231664838,0.07896404566808451,-44.89153151642598
0.5709456946038727,-0.8144028209931906,0.5704860860796908,43.39720516503793
-0.7728252145375718,-0.23681860674000887,-0.48536354782910346,-38.88241318383285
0.7422885075783037,1.2455568146836256,-0.5844097746882387,30.794505155340076
-0.8756182533847572,-1.382799730964336,0.9261775475316414,-38.33623831369724
0.023980019015592963,-0.7506268219767557,-0.29954941119919215,6.959259844682975
2.6980404568174263,0.3116342988074249,0.645296958431043,93.32460320502084
0.13674664739923068,-2.304211935943967,-0.3610092232525697,14.13273014863006
-0.5659371308924055,-0.07567107265706344,1.5375513190343435,-15.25610985406501
1.0538915522958832,-1.194522939766035,0.28580328679473294,26.836512292306917
0.2899111740376629,1.3160074197184983,-0.5387848378473886,22.384772778670488
-1.1140813582330875,-0.63093083373779,-0.9420601835742449,-43.297037087003936
0.6381869988485734,1.7443111147431112,0.6635978685607627,10.474033602171843
1.8054168464197806,-1.197957962340662,-0.42657125283057357,50.15915971699947
0.7864062119958165,-0.5595462852894689,-2.83303029014274,33.5123698705799
0.08220292626279649,-0.33159377893154535,0.7540858050384984,1.9679098687289522
0.8756563632282364,-0.8660067089826261,0.9979543221425496,25.34026073052766
-0.265924194072433,-0.1026485734506316,1.3636072951996998,-11.639299330534168
0.03756685870725232,-1.202671507771992,-0.9900137139031393,7.8893298566577
-0.6920651986646917,-0.0682025303326691,-1.406719432559558,-30.9073913967742
-0.31984752325484395,0.15175799224874037,-0.835142901630023,-8.89877629981868
1.0522111559570586,0.09743411029730303,-0.22694246613792435,33.0386526254972
0.087204992037267,1.2473036506646777,0.13549137231676192,7.123851441416763
1.2884336225033886,-0.6342747168173137,1.1288474875493895,63.666303917969415
1.0331898643631479,-0.6514425498636812,-1.866700586803942,32.33472482942552
0.6159356069442637,0.5931012579683838,-0.3095464393139903,8.572396542078078
0.7307641190665245,0.014273067836434106,-0.9539394193966448,24.74010633694437
0.7569886166453519,-0.9221653241776254,0.8696059201056602,37.5356021160953
-1.4068105446048718,-0.5465482962364754,-0.09762069577407609,-61.29215715322923
0.4458388752292466,-1.722256933957519,-0.7204550706750589,20.891268368216043
0.028320263677764197,0.42136025430670854,-1.0152923742498159,6.759961121990346
1.0248864327659304,-0.9947717179316954,-0.6189888028476827,29.73172296606551
-0.9985703864824396,-1.391983286797076,-0.8797173613845565,-7.77131100152539
1.669922781404639,1.2239487531460047,-0.19762046779596562,66.77881212120656
0.06173467646029673,0.17319764270874738,-1.8256151785646464,5.5313248959603625
-2.3981630952508977,-1.4084314903683608,-3.250333476195706,-87.02302784811259
2.5083062730565633,1.8068588841465116,1.4939281436421976,103.02014557731584
0.19894814679649453,0.4367385517335095,0.40429475496169764,12.848716574696336
0.8533489773401466,-0.49419002306691273,0.28384456730273677,22.57938330542076
-2.476792066877087,0.5010900093087719,1.5193363510906441,-103.30708154752145
1.7481370691208353,1.040061819902576,-0.7397711639729673,61.908063291318825
-0.1692744383326247,1.3523625459261506,-2.3648553727915123,-19.800744680749034
-0.14451867071551783,-0.7924199209999613,-0.3079615296390403,3.1011773029405365
-0.0626482221218215,0.2412402484067293,0.08450514569286258,5.93058583300679
0.7018822520592939,1.3385195085812722,-0.8963333329719959,15.638206201533492
0.3813528345802849,1.3655264625262657,-0.6301428301423468,9.23030357544308
0.421716933003097,-0.0596543119921916,-1.7016658582874162,24.36609880569222
-1.1967886464263116,0.8936976893891109,0.8929538701087693,-55.21019814536424
-0.22096959953322298,0.6141667000434252,0.7575077100473051,-12.456430634860133
1.9920944074974534,-0.13111133868048266,-0.5775342640192128,71.18389833911456
-0.031160364801477616,1.2463298110749446,-1.1550084973999026,-4.793623238918833
0.8773622905756714,-0.22096417382966393,0.02688583899453078,12.427803636359517
-1.481580771551368,-1.3394697749577562,0.1351903409873859,-39.86829151047684
-0.08259257535129046,0.7699687313352226,-0.7749628240639848,1.3810549458209875
-1.2417605754816243,0.33417641724489744,-0.15525904882474875,-42.36971285337066
-0.1343087414705478,0.8108082731597821,0.793488720552213,-19.8669663102512
0.5433908278718096,0.003147726906326633,1.229990368438683,25.672464790626435
0.4334524416994807,-0.31983226412807936,1.6009079918889153,7.338358860518301
-1.1437262073206618,0.10855970577652314,-0.0332299906444608,-38.501441613185875
0.8543693203494214,1.8627596863802822,-0.6293742112064558,46.1196825244009
0.9567031863856584,0.5169465157483709,-0.2215132629521239,36.116167228340764
0.41299891213779755,-0.21406769772786138,0.3794053976051097,21.798787019071852
0.6927227551168594,-1.2693304965466992,1.7025146581296056,30.895363147115397
-0.6003856928711058,0.13965368956535082,0.07333674477813668,-12.517927861102594
-1.1534825308886436,-0.370036612568197,-3.321114555589139,-41.13266703966627
-0.24039847568841113,0.7678436946681114,-0.19458466303966782,-22.966967520248048
0.12147857932905783,0.3140226024861145,-0.0936090233663665,2.949104623956848
-0.30906623673826017,0.40482340880826806,-0.03509646678459442,4.896432513544115
0.6062371934962887,-0.20292395653422776,-0.05474639567621555,10.882722990934505
0.6188862980231536,1.638359732270941,0.38130961226478466,28.829607095896684
-3.2210163559857135,0.39559883476294233,0.034271814200222225,-136.9221314108574
-0.05585218265281086,-0.3773865174622099,1.3448540311806945,0.12568753814778333
-0.2831518848798757,-2.025039913676173,0.15809389857678602,-13.804296119940238
0.34121584249203324,1.500274609000988,0.07450959382677262,16.670175069627593
-0.0498801541281177,-1.0461210850625042,0.4734074157124664,-11.963305285729456
-0.5561187467607805,-0.13006029355362003,1.669069525826331,-36.464675560756724
-1.8537322412191233,0.46215409605967733,-0.10919309450055267,-79.84029962271241
-0.186148218965649,-1.2486634247626274,0.7854825898295763,-11.736998471322174
1.2014170317870247,-0.5448700708235121,0.1381927477913204,40.0854871853711
0.4583179391254417,-0.7148072589914705,1.794524848392212,19.991108395030384
-0.13851224460722475,-0.42389004232235256,-0.30518884548075176,-5.095741603121911
0.4543314331522287,-1.0188424693746518,0.3600164652382253,12.843582693530488
1.143754043206929,0.3384964074944141,-0.4152879139008013,34.76989276583093
-0.5717460419560614,0.33260751032419755,0.9331280723410693,-14.042479108842223
-0.24415663529064868,0.9640871682883573,1.1894704889246406,10.336983443138264
-1.3028447635247453,0.452067838259671,-0.3559740843858328,-67.82700860831258
-0.807591340098296,-0.22347250523693915,-1.0448363139030712,-30.177785664554165
-0.5655763678739903,-0.4713157211511179,0.718417423471641,-12.7778201991808
-2.205566057099069,0.8970661968871322,1.2748750412787222,-76.8606487578229
-1.001314654197967,-0.9221889054316275,-0.9546181019500601,-50.612913717077504
0.3011073391917421,0.18383451632250436,2.6930336639804966,-12.764921517004224
-0.5927992331786469,-0.023393960243946223,-2.382762352073065,-33.139687866291005
0.8417807747840127,-1.0512200297825027,-2.5317693162508137,12.859595183992592
1.4122205554154292,-0.07964139124571515,0.4523717962497339,61.02169223117554
0.7728478385437232,0.7831598877770107,0.3350543519121714,30.03882597054396
0.8229885920033214,0.04154184056389461,-1.0736928461974642,22.075107386522802
1.4412732890661155,-1.4358621511794394,1.1631637521549596,58.438878314339014
0.9610934572320833,-1.67308401250574,-0.5815807632272181,52.15698779146696
-0.1846109944370498,-1.1577129239412693,0.5107355496072734,-35.519681267217265
-1.829681815208083,0.6159670060468382,1.0371814056490503,-78.2677585228695
-1.2795769667357015,-0.6248185776956788,0.026091050210833786,-31.059831774442877
0.25597714641877106,-1.1192502422206438,1.2519474545131573,9.909830044862577
-0.32551341299493647,1.3212111260775763,-1.6139014554789917,1.7280670343934812
0.32717055287779023,-1.1211340127579221,1.3801389388685148,5.74326028541495
-0.19044618592921678,-0.5740825770872696,-0.2811254848880863,-0.32143302685560027
1.4937097590055342,0.6110709051105707,-0.7664664310197877,52.01914451646506
-0.736770135947622,-1.4152671919241875,0.21853404241094568,-35.83653452191311
0.4631847952675847,0.19729226563120644,0.3113086734428849,8.725090882653443
-0.4299001052078867,1.6776254421561345,-1.2666319951066096,-19.816831790129324
-0.20562785364324765,0.0828325705180999,-0.7281719009698155,1.381870363019086
1.366214785205788,0.28092849694782634,0.808988609229009,69.40993611585371
-0.9724506376870051,0.4660667482786038,0.9092873966936939,-47.49125012804586
0.1263141994832002,-0.46913085421040895,-0.9928660010855455,-10.362274628730429
0.4331840672715426,-1.6037294750298954,-1.4439289224922272,16.641874658943415
0.6103702654334648,-0.020901593964148132,0.117327383308782,38.7666586933929
1.2841046951788975,-1.5072258203839384,-0.556717897857163,34.82063352585425
-0.5132135664715852,-0.22859991534001858,-0.9943493746085122,-23.19128776775183
-0.773789199103573,-1.244654703311417,-1.7787202489042786,-35.95885149664981
1.1955313880867093,-1.5189697808133147,0.5045818144773903,49.174416571779815
0.73463754545933,-0.9858038086678267,-0.2841550979287972,35.19748635080129
0.5681032051286461,-1.0496554989099411,1.362562852712452,30.99330480420144
0.13807840841754684,-1.8861287039510262,0.053059312932619035,-7.611990234412488
-0.5912847888018945,-1.8465730478044171,-0.4286545269165333,-26.484776950053405
-0.9905363251306883,-0.5662977296027719,0.09965136508764122,-47.16334357218703
-0.7036563773150829,0.6420450918935612,0.5053933762204632,-26.299269942038702
-2.207547565671355,-0.26284049946239324,1.1780873685621747,-63.95714813757054
0.5079913269125437,-1.1033666061738736,-2.152890592952483,45.24145595535212
0.9559358223307622,1.1835491025816047,-1.1646633485123947,30.05646611870565
2.324673305852818,-0.017006074483830996,0.5050210882737669,88.24754052725756
-0.7412553675094832,1.538265640912035,-0.7001175918154133,-29.087518021743808
-0.782179453952634,-0.46056602975955757,-1.1689809102124997,-29.637472442333625
0.2837880278380801,-1.4247656537214894,-0.21245170271305602,8.051281064697108
0.30703923725182186,-0.05123583553219154,0.6255845936750005,24.297609765443724
-0.5293321124483709,-1.514470309180767,0.32159321133923857,-15.929449661387746
0.18609302087593527,1.2962567097480018,0.22352376254153686,6.652719971955637
1.085895565831578,0.4746982328799528,-0.025026958745143917,49.73487857026758
-0.30530915351856486,0.29919976608889587,-0.6235968803326393,-5.412234117891172
-0.40980124379353305,0.7833587105240313,-1.4704895512312506,-29.229428200382728
-0.862306936163681,-0.5869582099762845,1.2938176908147259,-32.87378591774635
-0.3294477863470914,0.7318707042882956,0.3350580290841175,-5.676414188509218
1.5792128155073915,0.7674347291529088,-0.4694743859349521,54.755678008893796
-0.684491730612797,0.4573242810867655,2.098221474546747,-23.55455608156358
1.2395840064415615,-0.39622967810175985,1.0683793336940164,44.74682945928629
0.42881650033057295,0.6931056072631441,0.1764415552772252,10.60248876268037
0.014287211883989065,0.9109444038394753,1.6129781705930544,-10.082226130455233
0.7451868818938278,1.4832588848565909,-2.6055767556885328,25.342360323329547
-0.125819351548333,-1.0730913283626153,-0.8489046563704645,0.1864867929220786
-1.5428032182428997,-0.16063111952549436,-0.484173951248737,-66.88847074079595
1.0010460925671412,-2.703232292999237,0.6778753195309076,42.141438606995244
1.7984800871381175,0.5529052285994815,-0.9365920062436421,58.30244989663762
-1.3859266659702465,-0.006334140465255962,-2.16116210357171,-55.99181739320443
0.543339596999048,-0.860523867981239,-0.07247771959403507,39.398665033997936
1.8876251206260046,-0.9652140767505479,0.23873792529135657,80.59132885627464
1.3701018536103708,1.1992995729215856,-0.03227689410261781,63.23113790939433
-0.589112132781127,-0.9355962987624259,-0.17791787580439816,-28.290300929642584
-0.12754912037753421,1.5111549302473475,-1.4511756900515589,-2.8693711833564275
1.3342291941726905,-0.6973642279161708,1.1381503309676184,58.49480255964638
0.4197056083572659,0.27658150559104877,0.008556080824349832,35.86067278864173
-0.4046958568633263,1.029604361419693,1.9824704501689276,-18.839263174348922
1.1850069835830157,1.0615091571758442,1.0084159699429913,46.966268546683914
-0.23587146453367722,1.048794439671241,0.3093904424598202,2.4574407674022662
1.356583385827982,-0.20035257779416388,0.23184209213484805,57.925612950571015
0.7547332980678092,0.1994239859867671,0.4730382821602152,22.031583972803098
0.4513228247434116,-1.1366931189208151,1.2354837695030692,11.98406442806087
0.4795075480016086,0.7289411945704503,-0.6923507742337942,21.985174406805235
0.5740419308840301,-0.10986412310193568,-0.1840868670159194,15.790584289010791
0.491412756355527,-1.22322023006193,1.4246277320772434,-0.9128547263164393
-0.7859860326349823,-1.3810446031537749,0.30381859560487573,-47.74356596659571
2.1772934475490655,-0.39925664594596205,0.906870534610285,79.04716290244326
-1.6609609335159914,0.42961821913258585,0.20768768716311115,-57.8731572499769
-1.7131345290908775,1.3538723741654128,-0.11453984525261789,-80.04583081014263
1.0654803750653512,-0.5172884501003722,1.40934744018558,53.40220927145439
0.8301918118626102,0.9003985883950636,0.4512253193185082,46.849635527626106
0.38632331781156,-0.20447122098612153,1.75547569831549,21.33305301600637
0.312865651490911,0.06573766004728737,-0.26836879913738076,12.98936800552694
-0.9533286082587124,0.12267031599479553,1.6246784584695606,-28.690798924715544
0.8380140545363104,-0.10069587281717701,-0.9463138227477964,33.94733604986507
-0.8385006163839522,-0.7424867777695996,-0.2145376645179636,-41.69387184966706
1.9203675021442612,-1.222895019555564,0.07125374991089249,57.85941050213164
1.8761708392158862,0.9504238381860503,-0.5769036556624031,81.36986656907436
0.6832124040010689,1.3902553275119895,1.7873464144298254,14.866010666036043
1.0295669238227512,-0.3710640289008525,-0.5082651460833204,36.303479608735536
0.9230872924501295,0.4507704171862659,-0.41631525734402774,37.16673996603307
-1.1286345143792071,-0.0709053625273688,-0.33516697322638483,-54.940921323484744
-1.245051223503995,-0.38281748098675,-0.6060838322196587,-17.017637623516958
1.2960630617813962,-1.1071568168024517,-0.36550593698526584,45.98163359901611
-0.06267909727317188,0.9551423205012383,-0.9857260463355437,6.707134188162653
0.05969188057973627,0.10618291944021628,-0.6378086928599359,-5.216353883528317
-1.6820672836977855,1.3160994518504814,-0.9550822881358275,-65.7900391657685
-1.5365306903820384,-0.28478940951539505,-0.9972649579684154,-57.56085238522471
0.030140661315177376,0.11198193262125772,-0.45669914469351297,0.03616032012519321
-1.2309784968052595,0.011736369721935848,0.5274386518599967,-53.11571205617949
-0.1585376924164567,-0.918019061638965,0.0923767916399243,-16.874410187172685
1.2306458041780113,1.2207151954954414,-0.4333505550845262,65.03592761510458
2.0221741000873785,1.8311771355658875,-0.1929813677606896,75.36033944190594
0.7990680731422993,0.006131450435226853,-0.5581332596574506,31.05163219891286
1.5407523765167723,-0.526482354794923,-0.43479469337221693,73.37114948660177
0.37490768630077576,-1.2806121453611083,-0.8539289145713574,7.038114061764226
-2.8183042862021788,-0.21268973430511875,-0.2877028881291165,-104.5550307593515
0.20082428967447366,-0.9580793796413607,0.6710260113888488,14.988572695984127
-0.18490213644298903,-0.5227230205190395,1.0490092258368893,-5.578714275943057
-1.6653846382409996,-0.8505653895034339,1.4545384608877576,-78.94823662093505
-0.8500082547603859,-0.27879497977155304,0.067470025257223,-27.36242224701367
-0.4047953794202932,1.1328046971748071,1.5973972932216232,-34.29166818645101
0.662536033398613,-0.8228559015184324,-1.039220163990766,8.496519153477003
0.3461173287977227,0.49201428056689855,2.0642201348524107,15.435967167776242
0.5102522224050186,0.26201657435847575,0.9334229544758642,8.777587698971175
0.1686513676101955,0.6763570476749083,-0.0376871207422379,-2.651372484781918
0.056706648839265496,0.4788475732177351,-0.027214132377857005,6.416896071182702
1.6630422595961174,0.539723679738307,1.4513754610703817,65.43588706140864
-0.12791759148076653,-0.9555404406004258,-1.6064463202575725,2.5595311046035576
1.1947628618769377,0.8946471875738723,-1.372859451481064,47.73517746784715
2.062524919243145,-1.0675329142542729,0.02421945667275807,61.014551614863265
-0.18919018127507997,-0.08633785824672688,-2.215822425020668,2.5972180936744937
-0.3206676255571917,1.7952113559123222,0.23007075919140207,-3.105626573952188
-0.08087849786546131,0.05225849049748321,-1.060605066396601,-7.490542817648519
1.0495527153193351,-0.535235211560568,1.3173940656343257,33.85320743250734
-0.9163209190734197,-0.8369207037962799,-0.14037505890533644,-42.52548833377271
-0.37058276240078286,-1.3480471119401671,-0.7146806769904318,-20.232659016472077
1.8060891178369614,2.666905222320009,0.09715578708624777,79.0315538086949
0.43800525851872685,0.5200043808008099,-0.4507844930934654,27.567650811372697
-1.184951941226075,1.6049345017539018,1.0694473881241897,-49.94282432690464
-0.04489303012253698,0.1825010305992134,-0.6701152004542329,6.999697630716911
-0.5305011476105275,-0.57581824064468,-0.275051697151644,-21.53264684576012
-2.081929407883722,1.6964563682900382,0.2110174672026184,-89.01697270092717
-1.0990447515548727,1.25228366195664,0.1612995426626951,-23.98960380631541
0.3588480726789188,1.1888062411931566,-0.6650459180031121,6.22687455684088
-0.04946370965243295,0.6748194921666038,-1.1227220215622986,3.9891646077730094
-1.8697416996954206,-0.38852077518300926,0.19042388992505774,-63.09815708666831
0.6157711497711416,1.2038844371688162,-0.13944627568099954,5.677565029525422
0.3981472651225371,-0.05790774987690872,-0.735116800724588,-4.106079884696637
0.43521152828960236,-0.741498249912725,-0.34375651951011005,-7.683232598108841
0.751387123371789,-1.6694052811213718,0.543360192379935,42.73462082479456
-0.6529501558320808,-0.5497893596380333,-0.31526633391625575,-28.208639647982665
1.6350476706194583,-1.0427750567564191,0.20324773130540036,65.79564282168161
0.9136072175680342,0.1335654155359782,0.6756644532569765,43.131439473666404
-0.8331415233289663,1.065963719731826,0.01783225452975753,-41.330486365638606
-0.3492618853479615,1.6165216545137489,-0.6593241347771676,-7.59171691409223
-0.4501892648514116,0.0005279588565972928,0.6012067489291149,-24.49018646918418
-1.0002705227767883,-0.412420069849907,-1.4548921652893105,-26.186622266146628
0.3614173172731029,-1.2931415437586478,0.5723903111756757,19.2121189902986
-1.0227925651984056,-0.2573765374233451,-1.6685840738775894,-54.29081468819264
0.3436182895684614,-1.763040155362734,0.324083969394795,9.057346201116161
0.11650805247587083,0.37969967741711247,-0.31146719489920155,1.841166562870988
0.46643128741231693,0.5206894964226687,-1.079532852166039,14.547523118989156
-0.05171279056027103,0.6877638485617686,0.995302900529223,1.4530032804306408
-0.12826348048383082,-1.3833407769716104,0.9017286971402739,-10.798536906625717
-1.625544033562061,-2.5065715705367166,0.29746205311781654,-60.11792392344587
-0.4532484090230134,1.4524675344707454,0.32674476460232005,-16.061463039673026
-0.5237042828895252,-1.3657959280509446,-0.7853179202632383,-27.641387998842234
-1.0859631707417063,-0.7012495444040763,0.9761386900669211,-42.19702001379583
-0.4828777192911349,0.04371039699198385,1.2228079221334083,-39.82371490380005
-0.34268759408034877,-0.37144086599579146,-1.4075116947178212,-32.11789691986628
1.6764234178440736,0.7260359992293337,1.2588862057428216,79.28129872685264
-0.8022718339345204,-0.5046337422892345,-0.8031108339533145,-40.247100771815305
1.3451171736117884,-0.6018971609326136,0.7091143896332839,46.64729164980491
-0.5258796758952039,0.17775010626803134,0.4004813865063287,-29.678220208611144
-1.1246420918378692,-1.5341141707356223,1.277676821898509,-45.49757442373246
-0.8353470532597573,2.1451491277733883,-1.1875984190295128,-41.74862855307744
-0.20367375017696587,-0.877982586756561,-0.82688035403986,-3.6553657964974793
-1.1179276080367397,1.5391972001749075,-0.9282199673480178,-28.469697132698407
-0.4457574597968489,-0.8819607642671741,-1.4427147860027125,-29.25031755085304
-1.210160502980885,0.4385792909210054,-1.3700266273644293,-50.646922336004124
1.5512452664277294,0.8822864925992157,-0.7615878650362199,72.57130795025074
0.9878344213079936,0.4463742447585357,-0.6402304954680139,41.53800615911296
-0.8911922254152874,-2.151815401329305,-0.7191533192424201,-16.615077233208698
-0.03564148229748357,-1.6151318159055095,1.1647393544571714,0.7663594648209131
-2.0591604836923203,0.7985013379072202,0.8766058798421794,-75.77159039292651
0.023195978557374822,1.3510157524870003,-1.5125289652988756,-2.8633005608385447
1.9120054690526975,1.1640601525859375,1.3491790488887052,88.25378535128813
-0.8330082558394399,-0.4002422829318855,1.8908404200391653,-40.611203935765865
-1.655224712189433,0.5845240518374347,-0.26813913924176325,-45.11114109281086
0.9067842666754293,0.405850266692899,-0.069851868183643,40.42472257302748
1.6787838073868548,-1.3097319743676321,0.4815076309913054,57.719609918365336
0.57707212718054,-0.2030453860429927,0.37114587337130883,22.76068473186865
-0.12174750838328353,1.513449743242131,0.6308116845547775,14.128164522385813
-0.2209317249396126,0.19112423383639218,-1.1497074728974057,5.858369508435553
-0.5869226054450949,-0.3159639513526983,-2.2199890875563764,-10.316568541979734
-0.6579581276655113,-1.3109120070721598,-1.7420539417718304,-26.77270460821805
1.1586670233413017,0.5080877144207865,-1.5908458568586958,34.193314781440506
-0.4572185393191959,-0.6891117977217902,0.4676901038588855,-36.92072139840228
-1.008086310917404,-1.8707919210258557,-0.35151348404130867,-40.48614416685172
-0.8774840221556317,-1.407087194784017,-0.22001802765967404,-25.386485408265735
0.1675701058009903,1.1622595975056669,-0.5395912207371316,3.6748502422612583
-0.4479613384499751,-1.2148061358886433,-2.208280776228252,-8.886659756791373
0.8609101045414628,-0.5076927701800915,-1.3409720359812798,28.053180832614466
-1.2331013050148552,1.3909723580014006,-1.3559703448599638,-48.6420703458906
1.134768614866765,0.4301429743153713,0.5085353176271308,54.131316430508136
0.8623934723827588,0.9531250453760867,0.513085420097293,42.72593771161968
0.818313736319962,-0.29409430838863376,-0.8208389588502913,28.731702742404657
-1.125654967800585,-0.04129136178466144,-1.4745026870482356,-63.89028687776609
0.4828487457481086,0.3147625614551637,-1.0513218142392298,12.898197537777726
0.41732930166043963,0.52423017995203,2.170452178944556,28.52548994693602
-0.9224129848439533,0.007362681423567135,-1.478546936998799,-47.18311599560572
-0.2950899142379063,0.975816719344709,0.9184544439424138,-19.085828253117434
0.8340554518493689,0.9343117376707711,-0.43240118727796156,27.870682404455984
0.5930540502830212,-0.38850706711885274,0.8255570748695653,34.52512038657832
1.0904721690569938,1.044980495133194,-0.9379534088448924,45.605073099759366
-1.177761457991358,1.4697842587874956,-0.622270222893996,-53.85023985979383
-0.6763923020592697,1.8009404329108156,-0.04015795064434341,-46.899469620604535
1.4950303097358375,-1.3129685299472729,0.39397522586440237,62.71671095172465
0.01804725246822428,1.2106745525421971,-0.5996399948212037,-13.603881335219123
0.09238145899896975,-0.3996964908359908,-2.9118039447172657,17.259436019762536
-0.4661886119462229,-0.3672039342117483,0.2875639051673281,-5.56179284734303
0.32324718753356224,-1.5475697941363111,0.20394385751599503,-1.3785856258233053
0.25972250172148187,-0.9043166251044086,0.6385924587773739,26.837023845772165
-0.8158102849654383,-0.0771017094141042,0.3411519748166439,-29.981959599324963
-0.8049664808525608,-0.38769991640856116,-0.41361566562964275,-33.89357108099419
-0.4930009346588328,-0.5893647569442115,0.8496020970210246,-19.581188643627012
-1.2858640172797149,-0.5054897554445111,0.20885354253433172,-71.19572948973297
-0.5552730880131715,-0.9875229624269947,0.7413198169079143,-17.13059875568016
1.2543383607573395,0.7310006267854814,0.5384349572164524,50.06612634394321
0.13863502853045098,0.4981119956445415,0.5161630229264693,6.924453732749662
0.1973157074055956,-0.6176518954343502,-0.31607285602704976,0.8542929162795412
-1.076816973627056,0.737528063466538,0.27524868756836424,-54.71333437337875
0.8419836954521269,-0.36920720044744615,-2.9069882193216414,19.812928338438947
-0.8431023046628692,-1.167209485614359,0.28158340508583424,-43.21881216209953
-0.35316629281068834,0.33848384346169114,-0.29540141013902943,-28.15941653727475
-0.0681234251679531,0.3639706308527381,2.0931979322099448,-6.373528922225607
-0.935082836427547,1.085671909183638,-0.14753818810015182,-38.59944794481335
-0.14963594425179252,-1.3369779581405543,-0.012365938242364536,-9.421307164225711
0.6565536086338297,-0.9746816702273214,0.787084603742452,18.887589120224142
-0.2622335693828559,-0.4357108323847371,-0.03287448515243416,-17.65961313883727
-2.9469042192840145,1.6047350122948532,0.49100394595775343,-107.85554077975418
-0.9649234605801045,0.6860514599984393,1.0584244868495878,-31.272474763686105
-1.7485319732381808,1.3043402428781525,-1.6624919880356743,-62.48950484342303
0.6193492954346985,0.014381996244265737,0.1902109593428422,32.38426968246842
1.1731246375866413,0.3696421921980939,-0.10730214400422888,45.63124666032382
1.4955717364824264,1.278434957965715,-1.0010095444828142,55.24073398897693
0.12390681652107108,0.6149612320467747,1.20357805453346,-16.320298267945258
-1.3569355696995753,0.223153054747697,0.551885971822154,-52.89408774596324
