A,B,C,D,E,Target
2.597186746230316,2.597186746230316,2.597186746230316,2.597186746230316,2.597186746230316,-3.1005647186901455
2.440844037839184,2.440844037839184,2.440844037839184,2.440844037839184,2.440844037839184,9.380069359584398
2.934472994229294,2.934472994229294,2.934472994229294,2.934472994229294,2.934472994229294,-13.40599230085145
3.5665399397798607,3.5665399397798607,3.5665399397798607,3.5665399397798607,3.5665399397798607,-6.156031233858583
2.024097949259199,2.024097949259199,2.024097949259199,2.024097949259199,2.024097949259199,3.2345360942438246
2.670054135135251,2.670054135135251,2.670054135135251,2.670054135135251,2.670054135135251,5.906716814313947
2.430098772286613,2.430098772286613,2.430098772286613,2.430098772286613,2.430098772286613,2.129168468277764
3.39247876062025,3.39247876062025,3.39247876062025,3.39247876062025,3.39247876062025,-28.412388076882245
2.7228451867143497,2.7228451867143497,2.7228451867143497,2.7228451867143497,2.7228451867143497,-12.680821176645779
2.7646811709226045,2.7646811709226045,2.7646811709226045,2.7646811709226045,2.7646811709226045,1.7706809235686523
2.8915252150316757,2.8915252150316757,2.8915252150316757,2.8915252150316757,2.8915252150316757,-6.5595149304680636
3.2226966254473988,3.2226966254473988,3.2226966254473988,3.2226966254473988,3.2226966254473988,22.402316207591717
2.8038055009251814,2.8038055009251814,2.8038055009251814,2.8038055009251814,2.8038055009251814,6.265583009670964
1.4769284726000367,1.4769284726000367,1.4769284726000367,1.4769284726000367,1.4769284726000367,2.5808188061866577
3.2716559456937597,3.2716559456937597,3.2716559456937597,3.2716559456937597,3.2716559456937597,-14.169495537467235
3.2195214788360214,3.2195214788360214,3.2195214788360214,3.2195214788360214,3.2195214788360214,-3.3529673960291557
2.8902294858343933,2.8902294858343933,2.8902294858343933,2.8902294858343933,2.8902294858343933,-0.5879603578104748
2.4579816896640327,2.4579816896640327,2.4579816896640327,2.4579816896640327,2.4579816896640327,8.277836301278024
3.175890055340679,3.175890055340679,3.175890055340679,3.175890055340679,3.175890055340679,5.811310970996324
3.1896177667677934,3.1896177667677934,3.1896177667677934,3.1896177667677934,3.1896177667677934,7.329891945199456
2.7649835586495626,2.7649835586495626,2.7649835586495626,2.7649835586495626,2.7649835586495626,-12.23912015810002
2.8916342647122306,2.8916342647122306,2.8916342647122306,2.8916342647122306,2.8916342647122306,11.121516982986309
2.5349217487378395,2.5349217487378395,2.5349217487378395,2.5349217487378395,2.5349217487378395,-16.804307523072694
2.9107054539563353,2.9107054539563353,2.9107054539563353,2.9107054539563353,2.9107054539563353,-8.359145616661618
2.2247853274582594,2.2247853274582594,2.2247853274582594,2.2247853274582594,2.2247853274582594,1.3077113494564143
3.2086594105159176,3.2086594105159176,3.2086594105159176,3.2086594105159176,3.2086594105159176,-4.498915917331393
2.527815754587853,2.527815754587853,2.527815754587853,2.527815754587853,2.527815754587853,-13.060368579203915
3.119051573916156,3.119051573916156,3.119051573916156,3.119051573916156,3.119051573916156,-11.215498256031326
2.2970185418660503,2.2970185418660503,2.2970185418660503,2.2970185418660503,2.2970185418660503,-18.482543228490425
2.70497117706523,2.70497117706523,2.70497117706523,2.70497117706523,2.70497117706523,2.319746390071913
2.944755297467036,2.944755297467036,2.944755297467036,2.944755297467036,2.944755297467036,9.605688450421493
2.1696500940653682,2.1696500940653682,2.1696500940653682,2.1696500940653682,2.1696500940653682,-4.00393503401366
3.057573936570046,3.057573936570046,3.057573936570046,3.057573936570046,3.057573936570046,-7.003488150134234
2.8104262185600386,2.8104262185600386,2.8104262185600386,2.8104262185600386,2.8104262185600386,-17.723229284664896
2.128821901095385,2.128821901095385,2.128821901095385,2.128821901095385,2.128821901095385,6.1320192425217765
2.348378622943842,2.348378622943842,2.348378622943842,2.348378622943842,2.348378622943842,19.11304333239493
3.302560042041083,3.302560042041083,3.302560042041083,3.302560042041083,3.302560042041083,-20.974558043668974
3.447777992775662,3.447777992775662,3.447777992775662,3.447777992775662,3.447777992775662,-13.634329381546069
2.9340456801100165,2.9340456801100165,2.9340456801100165,2.9340456801100165,2.9340456801100165,-9.79593042544144
3.202380906020249,3.202380906020249,3.202380906020249,3.202380906020249,3.202380906020249,-8.64317909682489
3.1119217816564553,3.1119217816564553,3.1119217816564553,3.1119217816564553,3.1119217816564553,-0.72654049856519
3.164811491063869,3.164811491063869,3.164811491063869,3.164811491063869,3.164811491063869,13.142495472802274
3.6429920035401464,3.6429920035401464,3.6429920035401464,3.6429920035401464,3.6429920035401464,7.085972868601036
2.246500800892864,2.246500800892864,2.246500800892864,2.246500800892864,2.246500800892864,2.275973827743159
3.3382303661808117,3.3382303661808117,3.3382303661808117,3.3382303661808117,3.3382303661808117,-10.23928704058602
2.80899552221109,2.80899552221109,2.80899552221109,2.80899552221109,2.80899552221109,-14.196282336804543
2.88787053287418,2.88787053287418,2.88787053287418,2.88787053287418,2.88787053287418,-10.96775306306301
2.848875134772465,2.848875134772465,2.848875134772465,2.848875134772465,2.848875134772465,12.480668013787387
2.8124264416693583,2.8124264416693583,2.8124264416693583,2.8124264416693583,2.8124264416693583,-3.6174330145790106
2.3869019041084902,2.3869019041084902,2.3869019041084902,2.3869019041084902,2.3869019041084902,-7.468362536626212
3.091669599628801,3.091669599628801,3.091669599628801,3.091669599628801,3.091669599628801,-4.837557302499922
3.8354715163944286,3.8354715163944286,3.8354715163944286,3.8354715163944286,3.8354715163944286,5.246182196384677
2.9719334897756213,2.9719334897756213,2.9719334897756213,2.9719334897756213,2.9719334897756213,-16.12849674549792
2.9993074786324523,2.9993074786324523,2.9993074786324523,2.9993074786324523,2.9993074786324523,11.148741359224225
2.656350481421668,2.656350481421668,2.656350481421668,2.656350481421668,2.656350481421668,-1.4352374305370104
2.9412627267909444,2.9412627267909444,2.9412627267909444,2.9412627267909444,2.9412627267909444,-5.163439782957261
3.2330832130170153,3.2330832130170153,3.2330832130170153,3.2330832130170153,3.2330832130170153,1.42846113746739
2.8148787796478287,2.8148787796478287,2.8148787796478287,2.8148787796478287,2.8148787796478287,-0.8160292687006296
2.7730979794739996,2.7730979794739996,2.7730979794739996,2.7730979794739996,2.7730979794739996,-6.441964564673812
3.2016322700816233,3.2016322700816233,3.2016322700816233,3.2016322700816233,3.2016322700816233,-5.527106720416067
2.540997615090477,2.540997615090477,2.540997615090477,2.540997615090477,2.540997615090477,-11.688625468659522
3.126248313538436,3.126248313538436,3.126248313538436,3.126248313538436,3.126248313538436,3.563907508593024
3.410160898630711,3.410160898630711,3.410160898630711,3.410160898630711,3.410160898630711,-8.319938094111619
3.6799742708397423,3.6799742708397423,3.6799742708397423,3.6799742708397423,3.6799742708397423,-12.562584224322828
2.9548089963615265,2.9548089963615265,2.9548089963615265,2.9548089963615265,2.9548089963615265,-1.3413647734646268
3.6837986199033566,3.6837986199033566,3.6837986199033566,3.6837986199033566,3.6837986199033566,10.291412827455533
3.517204943240759,3.517204943240759,3.517204943240759,3.517204943240759,3.517204943240759,-3.483446237798196
2.501893679814467,2.501893679814467,2.501893679814467,2.501893679814467,2.501893679814467,-9.081012569516899
2.3910307442034244,2.3910307442034244,2.3910307442034244,2.3910307442034244,2.3910307442034244,1.0389602083597378
2.8475181810727896,2.8475181810727896,2.8475181810727896,2.8475181810727896,2.8475181810727896,16.36712462402552
3.514467746297427,3.514467746297427,3.514467746297427,3.514467746297427,3.514467746297427,-17.519055294317475
2.9638564962199974,2.9638564962199974,2.9638564962199974,2.9638564962199974,2.9638564962199974,0.822027877852936
2.699671221171106,2.699671221171106,2.699671221171106,2.699671221171106,2.699671221171106,-0.9491337476814619
3.7761215900242804,3.7761215900242804,3.7761215900242804,3.7761215900242804,3.7761215900242804,8.615338035591172
3.143452244001673,3.143452244001673,3.143452244001673,3.143452244001673,3.143452244001673,6.909091736848453
1.8397028621046292,1.8397028621046292,1.8397028621046292,1.8397028621046292,1.8397028621046292,-4.867091118097792
3.1585803131463446,3.1585803131463446,3.1585803131463446,3.1585803131463446,3.1585803131463446,-19.84517255424883
3.260020307285434,3.260020307285434,3.260020307285434,3.260020307285434,3.260020307285434,5.065637678962595
3.112804327235552,3.112804327235552,3.112804327235552,3.112804327235552,3.112804327235552,-11.351926901914831
3.224856050115996,3.224856050115996,3.224856050115996,3.224856050115996,3.224856050115996,-12.467404109571895
2.966362195538509,2.966362195538509,2.966362195538509,2.966362195538509,2.966362195538509,8.483505806911262
2.340802065177633,2.340802065177633,2.340802065177633,2.340802065177633,2.340802065177633,-12.108503776386526
2.8146479983897734,2.8146479983897734,2.8146479983897734,2.8146479983897734,2.8146479983897734,11.028447401002433
2.5271921022218544,2.5271921022218544,2.5271921022218544,2.5271921022218544,2.5271921022218544,0.3584472140531303
2.533629544602811,2.533629544602811,2.533629544602811,2.533629544602811,2.533629544602811,0.19118400086282383
2.368465825448862,2.368465825448862,2.368465825448862,2.368465825448862,2.368465825448862,0.07264780505591029
3.226244546319823,3.226244546319823,3.226244546319823,3.226244546319823,3.226244546319823,-19.38423625741792
3.0489480727063136,3.0489480727063136,3.0489480727063136,3.0489480727063136,3.0489480727063136,-20.76388616346576
2.775917318659646,2.775917318659646,2.775917318659646,2.775917318659646,2.775917318659646,-0.8444694621131519
2.675331036134806,2.675331036134806,2.675331036134806,2.675331036134806,2.675331036134806,2.6800735922642005
2.988288447489274,2.988288447489274,2.988288447489274,2.988288447489274,2.988288447489274,-2.1738896784379897
3.5395973640562444,3.5395973640562444,3.5395973640562444,3.5395973640562444,3.5395973640562444,-11.215345170195276
1.9978921422505425,1.9978921422505425,1.9978921422505425,1.9978921422505425,1.9978921422505425,-2.8107789611780527
3.188438260425446,3.188438260425446,3.188438260425446,3.188438260425446,3.188438260425446,-3.8203415314548415
2.7271440129911086,2.7271440129911086,2.7271440129911086,2.7271440129911086,2.7271440129911086,-12.571580982754103
2.057707077510276,2.057707077510276,2.057707077510276,2.057707077510276,2.057707077510276,7.139721541121613
2.0271484584180204,2.0271484584180204,2.0271484584180204,2.0271484584180204,2.0271484584180204,-20.30276061550086
2.543608252932354,2.543608252932354,2.543608252932354,2.543608252932354,2.543608252932354,2.887424068075065
3.1097547778965224,3.1097547778965224,3.1097547778965224,3.1097547778965224,3.1097547778965224,0.8432340521124528
3.196531466990046,3.196531466990046,3.196531466990046,3.196531466990046,3.196531466990046,7.097118548117143
2.5305092136611074,2.5305092136611074,2.5305092136611074,2.5305092136611074,2.5305092136611074,-13.053118723488588
3.508510495706622,3.508510495706622,3.508510495706622,3.508510495706622,3.508510495706622,-1.98592853331789
3.711491748258053,3.711491748258053,3.711491748258053,3.711491748258053,3.711491748258053,18.71164949318166
3.19804329247828,3.19804329247828,3.19804329247828,3.19804329247828,3.19804329247828,3.6207428899970635
2.7042986660959447,2.7042986660959447,2.7042986660959447,2.7042986660959447,2.7042986660959447,-1.994187912710368
3.562209592255184,3.562209592255184,3.562209592255184,3.562209592255184,3.562209592255184,2.391612741141966
3.3776978478316693,3.3776978478316693,3.3776978478316693,3.3776978478316693,3.3776978478316693,-2.1382315761988
3.433703705677459,3.433703705677459,3.433703705677459,3.433703705677459,3.433703705677459,18.9089801323984
2.671768162514234,2.671768162514234,2.671768162514234,2.671768162514234,2.671768162514234,6.8363619578917945
1.5827227473626488,1.5827227473626488,1.5827227473626488,1.5827227473626488,1.5827227473626488,-3.856149542304971
4.058395510741837,4.058395510741837,4.058395510741837,4.058395510741837,4.058395510741837,-0.47668568615478746
2.1945607982750333,2.1945607982750333,2.1945607982750333,2.1945607982750333,2.1945607982750333,-6.9079799608101355
2.9821159640698895,2.9821159640698895,2.9821159640698895,2.9821159640698895,2.9821159640698895,9.09850126410305
4.190372675609876,4.190372675609876,4.190372675609876,4.190372675609876,4.190372675609876,-17.061047713910106
3.1652883781371868,3.1652883781371868,3.1652883781371868,3.1652883781371868,3.1652883781371868,-19.04738529860987
3.474623236779118,3.474623236779118,3.474623236779118,3.474623236779118,3.474623236779118,11.587147496759936
2.2488017153091437,2.2488017153091437,2.2488017153091437,2.2488017153091437,2.2488017153091437,18.531197925705825
2.111166522633147,2.111166522633147,2.111166522633147,2.111166522633147,2.111166522633147,1.6830490768959168
2.733648604010223,2.733648604010223,2.733648604010223,2.733648604010223,2.733648604010223,-1.8726205876426274
3.54537486721725,3.54537486721725,3.54537486721725,3.54537486721725,3.54537486721725,3.572676903047773
2.826875276176345,2.826875276176345,2.826875276176345,2.826875276176345,2.826875276176345,-9.470535263827593
2.6026818394642506,2.6026818394642506,2.6026818394642506,2.6026818394642506,2.6026818394642506,-1.287564548477875
3.098983644972484,3.098983644972484,3.098983644972484,3.098983644972484,3.098983644972484,-2.61091294143785
3.5409676092386326,3.5409676092386326,3.5409676092386326,3.5409676092386326,3.5409676092386326,3.265642507453606
2.277529900463314,2.277529900463314,2.277529900463314,2.277529900463314,2.277529900463314,-18.579985281833963
2.394728502938324,2.394728502938324,2.394728502938324,2.394728502938324,2.394728502938324,-8.070347697653375
2.605665372745317,2.605665372745317,2.605665372745317,2.605665372745317,2.605665372745317,5.449956030008373
3.5473191873560457,3.5473191873560457,3.5473191873560457,3.5473191873560457,3.5473191873560457,-9.75593827630063
3.117410762974366,3.117410762974366,3.117410762974366,3.117410762974366,3.117410762974366,-12.933613754231354
4.066076705285222,4.066076705285222,4.066076705285222,4.066076705285222,4.066076705285222,17.42072149826954
3.468222862915558,3.468222862915558,3.468222862915558,3.468222862915558,3.468222862915558,-2.6188199982059963
2.982452411565165,2.982452411565165,2.982452411565165,2.982452411565165,2.982452411565165,-8.789181399432078
3.632538919044383,3.632538919044383,3.632538919044383,3.632538919044383,3.632538919044383,-19.923704374741085
3.105748506365939,3.105748506365939,3.105748506365939,3.105748506365939,3.105748506365939,4.293463462804262
2.6475393237462774,2.6475393237462774,2.6475393237462774,2.6475393237462774,2.6475393237462774,3.991361537186938
3.339987422122551,3.339987422122551,3.339987422122551,3.339987422122551,3.339987422122551,-5.987596005699359
2.6518366730694587,2.6518366730694587,2.6518366730694587,2.6518366730694587,2.6518366730694587,-14.022301909070906
2.8548014495980665,2.8548014495980665,2.8548014495980665,2.8548014495980665,2.8548014495980665,-3.24549423642379
3.6638913479789914,3.6638913479789914,3.6638913479789914,3.6638913479789914,3.6638913479789914,-11.358560674816214
2.9493592568913005,2.9493592568913005,2.9493592568913005,2.9493592568913005,2.9493592568913005,-12.420935888731158
2.598429306329186,2.598429306329186,2.598429306329186,2.598429306329186,2.598429306329186,-4.032127514617076
2.7678311542822542,2.7678311542822542,2.7678311542822542,2.7678311542822542,2.7678311542822542,-13.513903986600646
3.5108952927943364,3.5108952927943364,3.5108952927943364,3.5108952927943364,3.5108952927943364,-0.5335104474755381
2.7237296632916355,2.7237296632916355,2.7237296632916355,2.7237296632916355,2.7237296632916355,3.079925094063973
2.8065645765746767,2.8065645765746767,2.8065645765746767,2.8065645765746767,2.8065645765746767,-11.396324471731914
2.7448536301831856,2.7448536301831856,2.7448536301831856,2.7448536301831856,2.7448536301831856,-16.682450953383906
3.091962747170155,3.091962747170155,3.091962747170155,3.091962747170155,3.091962747170155,12.61279598955807
2.8072551198121958,2.8072551198121958,2.8072551198121958,2.8072551198121958,2.8072551198121958,-12.402702359572048
2.1990819755137316,2.1990819755137316,2.1990819755137316,2.1990819755137316,2.1990819755137316,-9.599427051023376
2.55640952907748,2.55640952907748,2.55640952907748,2.55640952907748,2.55640952907748,-0.8698283257011266
2.533605479246781,2.533605479246781,2.533605479246781,2.533605479246781,2.533605479246781,2.99369372522297
3.6216596922275777,3.6216596922275777,3.6216596922275777,3.6216596922275777,3.6216596922275777,-5.563168936896428
3.4063370210545214,3.4063370210545214,3.4063370210545214,3.4063370210545214,3.4063370210545214,1.6079432770125557
3.293629689699913,3.293629689699913,3.293629689699913,3.293629689699913,3.293629689699913,-7.00986157896401
2.747320841367795,2.747320841367795,2.747320841367795,2.747320841367795,2.747320841367795,-12.711706648243908
2.5921042290030143,2.5921042290030143,2.5921042290030143,2.5921042290030143,2.5921042290030143,11.263168607870274
2.7462411991713216,2.7462411991713216,2.7462411991713216,2.7462411991713216,2.7462411991713216,21.88441614331128
2.474059948724163,2.474059948724163,2.474059948724163,2.474059948724163,2.474059948724163,13.959695330141692
4.248600195793504,4.248600195793504,4.248600195793504,4.248600195793504,4.248600195793504,-1.5819336084654554
1.877339175814299,1.877339175814299,1.877339175814299,1.877339175814299,1.877339175814299,15.334353618156783
3.2820042675369043,3.2820042675369043,3.2820042675369043,3.2820042675369043,3.2820042675369043,0.5570351572398446
2.3577238510037364,2.3577238510037364,2.3577238510037364,2.3577238510037364,2.3577238510037364,-7.772862704032294
2.9478282542526535,2.9478282542526535,2.9478282542526535,2.9478282542526535,2.9478282542526535,1.6637957438197883
2.505999028753133,2.505999028753133,2.505999028753133,2.505999028753133,2.505999028753133,-3.9439250641118497
2.4111855187586846,2.4111855187586846,2.4111855187586846,2.4111855187586846,2.4111855187586846,-12.831181837457077
2.429901849532519,2.429901849532519,2.429901849532519,2.429901849532519,2.429901849532519,-11.98321971432016
3.8774930768710294,3.8774930768710294,3.8774930768710294,3.8774930768710294,3.8774930768710294,5.02051738740516
2.933505788845204,2.933505788845204,2.933505788845204,2.933505788845204,2.933505788845204,-21.46531981664673
2.617148902760957,2.617148902760957,2.617148902760957,2.617148902760957,2.617148902760957,3.0413674044268415
3.2778934820414367,3.2778934820414367,3.2778934820414367,3.2778934820414367,3.2778934820414367,-19.295836027484384
3.0051746572831495,3.0051746572831495,3.0051746572831495,3.0051746572831495,3.0051746572831495,-24.211764449024358
3.3600168796708263,3.3600168796708263,3.3600168796708263,3.3600168796708263,3.3600168796708263,-21.388466037584983
2.087871672031085,2.087871672031085,2.087871672031085,2.087871672031085,2.087871672031085,16.6676397193474
3.1518019522310006,3.1518019522310006,3.1518019522310006,3.1518019522310006,3.1518019522310006,-4.96233964943542
3.386347418551191,3.386347418551191,3.386347418551191,3.386347418551191,3.386347418551191,-2.134168198345809
2.1692008544427184,2.1692008544427184,2.1692008544427184,2.1692008544427184,2.1692008544427184,11.192550459109512
3.2240976422116563,3.2240976422116563,3.2240976422116563,3.2240976422116563,3.2240976422116563,6.341797484997249
3.8480907864140805,3.8480907864140805,3.8480907864140805,3.8480907864140805,3.8480907864140805,-16.915052694042195
2.9925711483226487,2.9925711483226487,2.9925711483226487,2.9925711483226487,2.9925711483226487,5.69006342818761
3.4107029685124055,3.4107029685124055,3.4107029685124055,3.4107029685124055,3.4107029685124055,-1.158187352964537
3.335285225155455,3.335285225155455,3.335285225155455,3.335285225155455,3.335285225155455,-6.416780975958806
2.6462471512447117,2.6462471512447117,2.6462471512447117,2.6462471512447117,2.6462471512447117,-2.7570908586221963
3.0198833672932475,3.0198833672932475,3.0198833672932475,3.0198833672932475,3.0198833672932475,9.798120206280219
2.2165026445691987,2.2165026445691987,2.2165026445691987,2.2165026445691987,2.2165026445691987,-11.85966482040953
2.774348481448737,2.774348481448737,2.774348481448737,2.774348481448737,2.774348481448737,1.0088567910412118
3.1328439874831178,3.1328439874831178,3.1328439874831178,3.1328439874831178,3.1328439874831178,-3.0965723653290835
3.361550246868899,3.361550246868899,3.361550246868899,3.361550246868899,3.361550246868899,-20.971646153956186
3.012306062623956,3.012306062623956,3.012306062623956,3.012306062623956,3.012306062623956,-11.022531717308109
3.3599918650715828,3.3599918650715828,3.3599918650715828,3.3599918650715828,3.3599918650715828,-1.0678644676630353
2.448546893522315,2.448546893522315,2.448546893522315,2.448546893522315,2.448546893522315,9.973420890928907
2.949151362722564,2.949151362722564,2.949151362722564,2.949151362722564,2.949151362722564,7.013310173467296
3.0096396922565387,3.0096396922565387,3.0096396922565387,3.0096396922565387,3.0096396922565387,2.97212504403425
3.9247956233398185,3.9247956233398185,3.9247956233398185,3.9247956233398185,3.9247956233398185,-11.152756611364586
2.892916671899958,2.892916671899958,2.892916671899958,2.892916671899958,2.892916671899958,15.012139908085349
2.7504916810029085,2.7504916810029085,2.7504916810029085,2.7504916810029085,2.7504916810029085,-0.8475953236038851
3.010675611921774,3.010675611921774,3.010675611921774,3.010675611921774,3.010675611921774,-13.063655216785502
2.540443277565028,2.540443277565028,2.540443277565028,2.540443277565028,2.540443277565028,-4.8290498085695095
3.096376924532608,3.096376924532608,3.096376924532608,3.096376924532608,3.096376924532608,5.962484253561593
2.8174723917268714,2.8174723917268714,2.8174723917268714,2.8174723917268714,2.8174723917268714,-2.923825016818419
2.104336225979408,2.104336225979408,2.104336225979408,2.104336225979408,2.104336225979408,5.8686468658276105
2.9707067244330694,2.9707067244330694,2.9707067244330694,2.9707067244330694,2.9707067244330694,8.036939574621503
2.8412284530349003,2.8412284530349003,2.8412284530349003,2.8412284530349003,2.8412284530349003,1.0053068459870618
2.1837883489660084,2.1837883489660084,2.1837883489660084,2.1837883489660084,2.1837883489660084,-11.57702623046894
2.9664329226927393,2.9664329226927393,2.9664329226927393,2.9664329226927393,2.9664329226927393,-1.6454533681001946
3.74467798103724,3.74467798103724,3.74467798103724,3.74467798103724,3.74467798103724,-2.54834144061169
3.260651874137857,3.260651874137857,3.260651874137857,3.260651874137857,3.260651874137857,15.593463338516283
3.305963596365579,3.305963596365579,3.305963596365579,3.305963596365579,3.305963596365579,-19.2632193782683
2.3292516372084786,2.3292516372084786,2.3292516372084786,2.3292516372084786,2.3292516372084786,-4.348224510943541
3.2384491844611114,3.2384491844611114,3.2384491844611114,3.2384491844611114,3.2384491844611114,-8.840935467949194
3.074224790690039,3.074224790690039,3.074224790690039,3.074224790690039,3.074224790690039,0.351056201959989
3.2645226191672156,3.2645226191672156,3.2645226191672156,3.2645226191672156,3.2645226191672156,-27.375643591993562
3.2113143108544127,3.2113143108544127,3.2113143108544127,3.2113143108544127,3.2113143108544127,8.1492455949028
2.320109637248093,2.320109637248093,2.320109637248093,2.320109637248093,2.320109637248093,-2.8625151266446633
2.979299594221016,2.979299594221016,2.979299594221016,2.979299594221016,2.979299594221016,-21.44701163628046
2.621064569787417,2.621064569787417,2.621064569787417,2.621064569787417,2.621064569787417,-6.611131347398661
2.974957952857589,2.974957952857589,2.974957952857589,2.974957952857589,2.974957952857589,3.0896234165452423
2.551299536549085,2.551299536549085,2.551299536549085,2.551299536549085,2.551299536549085,-18.914478754580315
3.656235183570498,3.656235183570498,3.656235183570498,3.656235183570498,3.656235183570498,-2.967777835568443
2.570513805777829,2.570513805777829,2.570513805777829,2.570513805777829,2.570513805777829,-13.5747364780153
2.5505289217672322,2.5505289217672322,2.5505289217672322,2.5505289217672322,2.5505289217672322,-8.559850318789673
3.0372932032717768,3.0372932032717768,3.0372932032717768,3.0372932032717768,3.0372932032717768,-2.7326161732536307
2.4614504652980025,2.4614504652980025,2.4614504652980025,2.4614504652980025,2.4614504652980025,-1.165497464184237
2.787668348783567,2.787668348783567,2.787668348783567,2.787668348783567,2.787668348783567,-7.707424981827272
2.585017701231019,2.585017701231019,2.585017701231019,2.585017701231019,2.585017701231019,-0.2720361046973587
3.7055860319448057,3.7055860319448057,3.7055860319448057,3.7055860319448057,3.7055860319448057,5.179776072548057
3.3929019134155864,3.3929019134155864,3.3929019134155864,3.3929019134155864,3.3929019134155864,-5.789142751032398
2.971265240767303,2.971265240767303,2.971265240767303,2.971265240767303,2.971265240767303,11.31567757449291
2.804391473912992,2.804391473912992,2.804391473912992,2.804391473912992,2.804391473912992,11.622141707804195
3.4704588072875566,3.4704588072875566,3.4704588072875566,3.4704588072875566,3.4704588072875566,-7.287020655858289
3.202602040161444,3.202602040161444,3.202602040161444,3.202602040161444,3.202602040161444,-9.378405564735843
3.2490262023414282,3.2490262023414282,3.2490262023414282,3.2490262023414282,3.2490262023414282,-19.641729851661736
2.9869038813278745,2.9869038813278745,2.9869038813278745,2.9869038813278745,2.9869038813278745,-4.265693316393898
2.155884986114284,2.155884986114284,2.155884986114284,2.155884986114284,2.155884986114284,-6.634377801160514
2.9437670087202235,2.9437670087202235,2.9437670087202235,2.9437670087202235,2.9437670087202235,4.790512201329916
2.733755040395466,2.733755040395466,2.733755040395466,2.733755040395466,2.733755040395466,-18.09661606068299
3.3225276367299386,3.3225276367299386,3.3225276367299386,3.3225276367299386,3.3225276367299386,-5.7739139174310985
3.5059212164970948,3.5059212164970948,3.5059212164970948,3.5059212164970948,3.5059212164970948,6.687443931111453
2.6710244776194156,2.6710244776194156,2.6710244776194156,2.6710244776194156,2.6710244776194156,-10.303570955579598
3.234192617138526,3.234192617138526,3.234192617138526,3.234192617138526,3.234192617138526,-10.623615367276093
3.8679394988428566,3.8679394988428566,3.8679394988428566,3.8679394988428566,3.8679394988428566,-17.469403347558085
2.6661436397147207,2.6661436397147207,2.6661436397147207,2.6661436397147207,2.6661436397147207,23.205738460182392
3.840960870036569,3.840960870036569,3.840960870036569,3.840960870036569,3.840960870036569,-10.474731780653794
2.5737070764146766,2.5737070764146766,2.5737070764146766,2.5737070764146766,2.5737070764146766,-16.00346832218339
3.0114798778039757,3.0114798778039757,3.0114798778039757,3.0114798778039757,3.0114798778039757,-11.0385040403152
2.9944271940790794,2.9944271940790794,2.9944271940790794,2.9944271940790794,2.9944271940790794,-10.742950804868045
3.0057494499350312,3.0057494499350312,3.0057494499350312,3.0057494499350312,3.0057494499350312,-5.693897784512403
2.5811609790460275,2.5811609790460275,2.5811609790460275,2.5811609790460275,2.5811609790460275,5.2537223208751485
2.704408448117785,2.704408448117785,2.704408448117785,2.704408448117785,2.704408448117785,-5.9832316899583375
2.6661398568203003,2.6661398568203003,2.6661398568203003,2.6661398568203003,2.6661398568203003,-12.228233149968279
3.1634812977022286,3.1634812977022286,3.1634812977022286,3.1634812977022286,3.1634812977022286,-17.51338498191025
3.165017557255156,3.165017557255156,3.165017557255156,3.165017557255156,3.165017557255156,-2.781426417801286
4.112972165869129,4.112972165869129,4.112972165869129,4.112972165869129,4.112972165869129,-2.574609259702093
3.6854945031455606,3.6854945031455606,3.6854945031455606,3.6854945031455606,3.6854945031455606,12.309323510288246
2.7450783789307605,2.7450783789307605,2.7450783789307605,2.7450783789307605,2.7450783789307605,-2.0755226453019144
3.162434807898093,3.162434807898093,3.162434807898093,3.162434807898093,3.162434807898093,-3.990083112840774
3.4985589903958796,3.4985589903958796,3.4985589903958796,3.4985589903958796,3.4985589903958796,-13.506538365874896
3.015300912169259,3.015300912169259,3.015300912169259,3.015300912169259,3.015300912169259,-6.059525750983919
2.9651792107765322,2.9651792107765322,2.9651792107765322,2.9651792107765322,2.9651792107765322,-7.3847445803460605
3.0257874713849446,3.0257874713849446,3.0257874713849446,3.0257874713849446,3.0257874713849446,-6.701641645137025
3.433638314404214,3.433638314404214,3.433638314404214,3.433638314404214,3.433638314404214,-12.592553926405882
2.575839738597384,2.575839738597384,2.575839738597384,2.575839738597384,2.575839738597384,2.383296032761768
2.837165265589913,2.837165265589913,2.837165265589913,2.837165265589913,2.837165265589913,-4.424454175093693
3.235216572423241,3.235216572423241,3.235216572423241,3.235216572423241,3.235216572423241,-5.003534800049874
3.155723535777078,3.155723535777078,3.155723535777078,3.155723535777078,3.155723535777078,-20.140461160489963
3.1197913799281958,3.1197913799281958,3.1197913799281958,3.1197913799281958,3.1197913799281958,1.936440875248639
2.8150994168480983,2.8150994168480983,2.8150994168480983,2.8150994168480983,2.8150994168480983,1.8701532598037947
3.4862678945712684,3.4862678945712684,3.4862678945712684,3.4862678945712684,3.4862678945712684,-11.391294028422138
4.066934123602269,4.066934123602269,4.066934123602269,4.066934123602269,4.066934123602269,6.9012138387919375
3.2032077468381033,3.2032077468381033,3.2032077468381033,3.2032077468381033,3.2032077468381033,-16.647582300824325
2.90341164922508,2.90341164922508,2.90341164922508,2.90341164922508,2.90341164922508,-3.2186990878907986
3.377870144447271,3.377870144447271,3.377870144447271,3.377870144447271,3.377870144447271,-5.712073398901639
